DisruptionType,Severity,DelayMinutes,CapacityReduction,TotalStops,StopsLost,DistanceChange(KM),TimeChange(Hours),RecoveryEfficiency(%),MLRiskScore,MLRiskLevel
TRAFFIC_DELAY,MEDIUM,20.98,0.0,124,0,-3.13,-0.105,7.17,59,MEDIUM
TRAFFIC_DELAY,MEDIUM,30.22,5.0,134,0,-3.7,-0.11,7.52,64,MEDIUM
TRAFFIC_DELAY,MEDIUM,25.9,0.0,125,0,-3.7,-0.111,7.29,59,MEDIUM
TRAFFIC_DELAY,MEDIUM,21.71,5.0,130,0,-3.38,-0.104,6.95,64,MEDIUM
TRAFFIC_DELAY,MEDIUM,28.13,5.0,131,0,-3.61,-0.096,7.13,64,MEDIUM
TRAFFIC_DELAY,MEDIUM,23.95,0.0,124,0,-3.51,-0.12,6.87,59,MEDIUM
TRAFFIC_DELAY,MEDIUM,24.12,0.0,135,0,-3.51,-0.121,7.52,59,MEDIUM
TRAFFIC_DELAY,MEDIUM,30.22,0.0,124,0,-3.04,-0.116,6.95,59,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,173,27,-7.34,-0.305,23.14,63,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,177,21,-8.04,-0.29,23.68,63,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,175,27,-8.57,-0.254,22.65,68,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,178,23,-7.79,-0.249,22.86,63,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,178,23,-8.36,-0.31,22.93,63,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,177,20,-9.32,-0.271,21.36,63,MEDIUM
NEW_STOP,MEDIUM,10.0,5.0,175,22,-9.22,-0.241,20.55,74,HIGH
NEW_STOP,MEDIUM,0.0,0.0,172,26,-7.93,-0.253,21.34,63,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,166,27,-8.97,-0.276,23.26,63,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,178,27,-8.03,-0.32,21.97,63,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,181,23,-8.05,-0.298,22.25,71,HIGH
NEW_STOP,MEDIUM,0.0,0.0,170,20,-8.07,-0.29,23.31,63,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,171,23,-8.63,-0.312,21.17,63,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,173,28,-8.5,-0.281,21.35,63,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,167,26,-7.81,-0.255,21.29,63,MEDIUM
NEW_STOP,MEDIUM,5.0,5.0,167,23,-7.37,-0.252,22.24,68,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,166,22,-9.22,-0.285,22.13,69,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,176,28,-8.03,-0.289,20.66,68,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,171,25,-7.4,-0.287,22.99,63,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,170,25,-9.34,-0.29,20.83,69,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,162,20,-10.21,-0.337,20.24,68,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,164,17,-8.69,-0.331,19.4,69,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,164,17,-10.46,-0.292,22.33,69,MEDIUM
NEW_STOP,MEDIUM,5.0,5.0,172,17,-8.11,-0.275,20.7,68,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,161,17,-9.19,-0.333,21.26,68,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,160,15,-9.31,-0.319,21.88,63,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,162,16,-10.04,-0.345,22.25,63,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,164,19,-8.23,-0.309,20.18,63,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,172,18,-10.09,-0.366,20.48,63,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,164,20,-8.56,-0.363,19.97,63,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,162,16,-9.78,-0.315,21.65,63,MEDIUM
NEW_STOP,MEDIUM,5.0,5.0,165,16,-9.4,-0.288,20.41,68,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,170,18,-10.56,-0.287,21.19,68,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,161,16,-9.71,-0.297,22.27,63,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,172,17,-10.63,-0.341,21.14,63,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,170,20,-8.89,-0.318,21.7,68,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,171,20,-9.26,-0.283,19.37,63,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,164,15,-8.5,-0.278,21.91,63,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,162,17,-10.43,-0.334,21.24,69,MEDIUM
NEW_STOP,MEDIUM,5.0,5.0,160,18,-10.81,-0.291,19.3,68,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,122,1,-1.55,-0.059,3.33,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,123,1,-1.74,-0.064,3.43,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,122,1,-1.97,-0.052,3.18,60,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,123,1,-1.8,-0.056,3.45,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,133,1,-1.84,-0.06,3.36,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,128,1,-1.88,-0.068,3.67,60,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,125,1,-2.07,-0.054,3.46,60,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,123,1,-2.09,-0.052,3.46,66,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,123,1,-1.83,-0.056,3.33,60,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,5.0,133,1,-2.06,-0.057,3.46,71,HIGH
ROAD_CLOSURE,MEDIUM,0.0,0.0,134,1,-2.06,-0.053,3.24,60,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,131,1,-1.69,-0.059,3.52,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,122,1,-1.68,-0.067,3.21,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,123,1,-2.01,-0.052,3.3,60,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,132,1,-1.91,-0.053,3.61,66,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,132,1,-1.78,-0.065,3.41,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,125,1,-1.93,-0.054,3.55,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,123,1,-1.65,-0.06,3.6,60,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,133,1,-2.02,-0.055,3.4,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,131,1,-1.62,-0.056,3.47,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,143,1,-3.95,-0.137,7.2,60,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,5.0,142,1,-3.54,-0.121,6.44,65,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,143,1,-3.76,-0.123,6.84,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,147,1,-4.49,-0.127,6.79,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,140,1,-4.14,-0.138,6.96,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,149,1,-4.5,-0.121,6.73,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,140,1,-3.6,-0.116,7.32,60,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,143,1,-4.07,-0.132,6.45,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,5.0,144,1,-3.83,-0.138,6.55,65,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,5.0,143,1,-4.28,-0.12,6.39,65,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,149,1,-4.35,-0.143,6.7,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,141,1,-4.51,-0.141,6.56,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,153,1,-3.5,-0.144,7.18,63,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,5.0,146,1,-3.4,-0.115,6.92,71,HIGH
ROAD_CLOSURE,MEDIUM,0.0,0.0,143,1,-3.85,-0.133,6.32,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,145,1,-3.55,-0.132,7.07,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,143,1,-3.71,-0.118,6.85,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,5.0,149,1,-3.5,-0.147,7.23,65,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,148,1,-4.29,-0.14,6.44,60,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,5.0,139,1,-4.1,-0.128,6.87,71,HIGH
ROAD_CLOSURE,MEDIUM,10.0,0.0,148,1,-4.95,-0.182,11.57,66,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,145,1,-4.65,-0.161,12.98,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,5.0,147,1,-5.52,-0.2,12.88,65,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,142,1,-4.57,-0.167,11.58,60,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,146,1,-6.02,-0.178,12.28,66,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,142,1,-5.03,-0.207,11.82,69,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,152,1,-5.59,-0.192,12.9,63,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,146,1,-5.57,-0.2,12.29,60,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,139,1,-5.68,-0.185,11.72,60,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,151,1,-4.58,-0.176,12.21,63,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,143,1,-5.32,-0.157,13.16,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,142,1,-5.57,-0.189,12.67,60,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,148,1,-4.65,-0.154,11.59,66,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,5.0,145,1,-5.27,-0.2,12.71,71,HIGH
ROAD_CLOSURE,MEDIUM,0.0,0.0,141,1,-5.88,-0.166,12.36,60,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,5.0,150,1,-5.79,-0.194,11.41,74,HIGH
ROAD_CLOSURE,MEDIUM,0.0,0.0,148,1,-5.41,-0.19,12.74,60,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,5.0,140,1,-5.12,-0.204,12.07,68,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,5.0,146,1,-5.79,-0.171,11.98,65,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,148,1,-4.9,-0.198,12.67,66,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,140,1,-2.57,-0.095,6.32,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,137,1,-2.76,-0.086,6.34,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,138,1,-2.4,-0.094,6.82,60,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,130,1,-2.58,-0.077,6.44,60,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,138,1,-2.99,-0.097,6.23,66,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,132,1,-2.35,-0.101,6.99,66,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,141,1,-3.08,-0.092,6.36,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,143,1,-3.1,-0.081,6.01,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,141,1,-3.02,-0.089,6.27,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,137,1,-2.51,-0.093,6.24,60,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,5.0,140,1,-2.77,-0.089,6.08,71,HIGH
ROAD_CLOSURE,MEDIUM,5.0,0.0,135,1,-2.76,-0.09,6.12,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,140,1,-2.42,-0.081,6.94,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,5.0,138,1,-2.78,-0.095,6.7,65,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,135,1,-2.69,-0.09,6.15,66,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,132,1,-2.34,-0.089,6.7,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,140,1,-2.56,-0.083,6.87,60,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,5.0,131,1,-2.52,-0.079,6.59,65,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,130,1,-3.06,-0.096,6.27,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,139,1,-2.86,-0.096,6.27,60,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,116,1,-3.0,-0.089,8.82,64,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,124,1,-2.61,-0.086,8.51,60,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,121,1,-3.15,-0.087,8.29,60,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,117,1,-3.12,-0.104,9.04,58,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,5.0,115,1,-2.91,-0.091,8.77,63,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,121,1,-2.8,-0.098,8.42,66,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,114,1,-2.7,-0.087,7.83,58,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,121,1,-2.89,-0.11,8.33,60,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,119,1,-3.01,-0.087,8.23,58,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,120,1,-3.16,-0.098,8.79,66,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,5.0,115,1,-2.98,-0.104,8.3,63,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,115,1,-2.7,-0.098,8.2,58,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,117,1,-2.62,-0.107,8.62,58,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,115,1,-3.0,-0.098,8.44,58,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,125,1,-2.58,-0.111,8.11,66,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,5.0,118,1,-2.66,-0.104,8.83,63,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,5.0,121,1,-2.84,-0.1,8.02,71,HIGH
ROAD_CLOSURE,MEDIUM,10.0,0.0,123,1,-2.84,-0.089,8.13,66,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,114,1,-2.97,-0.107,8.56,58,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,121,1,-2.75,-0.114,8.45,66,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,103,1,-0.35,-0.011,0.93,58,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,105,1,-0.38,-0.011,0.97,58,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,108,1,-0.43,-0.01,0.95,58,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,106,1,-0.44,-0.011,0.91,58,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,101,1,-0.38,-0.009,0.94,58,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,104,1,-0.41,-0.009,0.9,58,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,104,1,-0.33,-0.011,1.0,58,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,5.0,102,1,-0.41,-0.011,0.89,63,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,5.0,109,1,-0.4,-0.009,0.92,63,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,106,1,-0.44,-0.01,0.98,58,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,109,1,-0.34,-0.011,0.98,64,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,111,1,-0.35,-0.01,0.92,64,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,107,1,-0.34,-0.009,0.87,64,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,106,1,-0.43,-0.009,0.94,58,MEDIUM
ROAD_CLOSURE,MEDIUM,10.0,0.0,104,1,-0.35,-0.011,0.89,64,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,0.0,102,1,-0.43,-0.009,0.95,58,MEDIUM
ROAD_CLOSURE,MEDIUM,0.0,5.0,102,1,-0.4,-0.009,0.87,63,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,106,1,-0.36,-0.011,0.99,58,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,5.0,111,1,-0.36,-0.009,0.86,63,MEDIUM
ROAD_CLOSURE,MEDIUM,5.0,0.0,110,1,-0.33,-0.01,1.0,58,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,148,5,-11.2,-0.436,15.57,53,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,153,4,-11.4,-0.404,13.85,51,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,152,5,-10.63,-0.372,14.66,62,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,159,5,-12.48,-0.447,14.36,56,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,160,5,-12.49,-0.463,15.23,56,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,161,5,-11.56,-0.362,14.13,61,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,151,4,-12.03,-0.386,13.67,56,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,152,5,-11.65,-0.404,15.78,61,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,157,4,-12.02,-0.442,14.06,56,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,149,5,-13.18,-0.39,14.87,59,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,152,4,-13.46,-0.373,15.57,51,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,154,5,-13.65,-0.364,13.99,56,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,147,4,-12.47,-0.439,14.32,53,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,157,5,-12.75,-0.47,14.19,56,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,158,4,-10.36,-0.471,15.41,51,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,158,5,-10.9,-0.384,14.44,56,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,161,4,-10.41,-0.361,14.52,51,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,148,5,-12.07,-0.469,15.27,53,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,149,4,-10.44,-0.398,15.84,48,MEDIUM
NEW_STOP,MEDIUM,5.0,5.0,149,4,-12.99,-0.411,15.13,53,MEDIUM
NEW_STOP,LOW,0.0,0.0,153,13,-9.99,-0.319,32.45,48,MEDIUM
NEW_STOP,LOW,10.0,0.0,154,10,-9.49,-0.311,32.75,54,MEDIUM
NEW_STOP,LOW,0.0,0.0,161,9,-9.88,-0.277,32.05,41,MEDIUM
NEW_STOP,LOW,0.0,5.0,156,10,-8.66,-0.303,30.91,53,MEDIUM
NEW_STOP,LOW,5.0,0.0,155,9,-10.38,-0.348,29.52,41,MEDIUM
NEW_STOP,LOW,0.0,5.0,164,12,-9.93,-0.347,32.52,53,MEDIUM
NEW_STOP,LOW,0.0,0.0,159,13,-8.69,-0.279,31.42,48,MEDIUM
NEW_STOP,LOW,0.0,0.0,158,12,-8.35,-0.363,29.34,48,MEDIUM
NEW_STOP,LOW,0.0,5.0,159,9,-9.51,-0.284,30.0,46,MEDIUM
NEW_STOP,LOW,10.0,0.0,155,12,-8.53,-0.307,29.88,54,MEDIUM
NEW_STOP,LOW,0.0,0.0,163,12,-8.64,-0.307,28.62,48,MEDIUM
NEW_STOP,LOW,0.0,0.0,168,13,-10.32,-0.309,30.84,48,MEDIUM
NEW_STOP,LOW,0.0,5.0,163,10,-9.17,-0.353,31.14,53,MEDIUM
NEW_STOP,LOW,0.0,0.0,165,13,-10.72,-0.281,30.68,48,MEDIUM
NEW_STOP,LOW,0.0,0.0,162,10,-8.63,-0.273,28.55,48,MEDIUM
NEW_STOP,LOW,0.0,5.0,164,9,-9.2,-0.276,32.43,46,MEDIUM
NEW_STOP,LOW,0.0,5.0,167,9,-10.52,-0.287,32.69,46,MEDIUM
NEW_STOP,LOW,0.0,5.0,159,13,-8.37,-0.301,31.12,53,MEDIUM
NEW_STOP,LOW,0.0,0.0,157,9,-9.66,-0.329,31.18,41,MEDIUM
NEW_STOP,LOW,5.0,0.0,165,13,-8.65,-0.351,30.76,48,MEDIUM
TRAFFIC_DELAY,LOW,6.64,0.0,150,7,-0.92,-0.026,3.42,43,MEDIUM
TRAFFIC_DELAY,LOW,5.41,0.0,163,7,-1.17,-0.028,3.6,43,MEDIUM
TRAFFIC_DELAY,LOW,5.55,0.0,149,8,-0.99,-0.026,3.51,40,MEDIUM
TRAFFIC_DELAY,LOW,6.39,0.0,157,7,-1.01,-0.029,3.33,43,MEDIUM
TRAFFIC_DELAY,LOW,6.93,0.0,155,8,-1.03,-0.032,3.31,43,MEDIUM
TRAFFIC_DELAY,LOW,5.08,0.0,157,7,-1.08,-0.026,3.46,43,MEDIUM
TRAFFIC_DELAY,LOW,6.14,0.0,160,7,-1.01,-0.032,3.31,43,MEDIUM
TRAFFIC_DELAY,LOW,7.11,0.0,153,6,-1.1,-0.03,3.41,43,MEDIUM
TRAFFIC_DELAY,LOW,6.73,5.0,151,7,-1.11,-0.034,3.49,48,MEDIUM
TRAFFIC_DELAY,LOW,6.52,0.0,165,8,-1.0,-0.026,3.28,43,MEDIUM
TRAFFIC_DELAY,LOW,6.29,0.0,161,8,-0.93,-0.026,3.22,43,MEDIUM
TRAFFIC_DELAY,LOW,5.84,0.0,150,7,-1.02,-0.034,3.49,43,MEDIUM
TRAFFIC_DELAY,LOW,5.9,0.0,159,7,-1.07,-0.028,3.56,43,MEDIUM
TRAFFIC_DELAY,LOW,6.01,0.0,163,8,-1.08,-0.029,3.63,43,MEDIUM
TRAFFIC_DELAY,LOW,5.13,0.0,151,8,-1.06,-0.034,3.17,43,MEDIUM
TRAFFIC_DELAY,LOW,5.02,0.0,158,6,-0.95,-0.03,3.47,43,MEDIUM
TRAFFIC_DELAY,LOW,6.73,0.0,159,8,-1.01,-0.031,3.52,43,MEDIUM
TRAFFIC_DELAY,LOW,4.92,5.0,163,6,-1.03,-0.028,3.37,48,MEDIUM
TRAFFIC_DELAY,LOW,6.55,0.0,157,8,-1.06,-0.034,3.49,43,MEDIUM
TRAFFIC_DELAY,LOW,4.57,0.0,163,7,-1.17,-0.026,3.33,43,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,132,0,-3.69,-0.145,12.75,42,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,124,0,-3.48,-0.124,12.4,47,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,132,1,-4.22,-0.121,12.41,51,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,131,1,-3.9,-0.113,12.46,45,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,126,0,-4.35,-0.138,12.64,42,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,129,0,-4.02,-0.132,13.12,42,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,127,1,-4.31,-0.149,12.11,45,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,131,0,-3.59,-0.137,13.14,42,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,127,0,-3.89,-0.138,12.9,42,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,133,1,-4.18,-0.119,12.14,45,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,129,0,-4.41,-0.131,11.52,42,MEDIUM
NEW_STOP,MEDIUM,10.0,5.0,135,0,-4.06,-0.125,12.06,53,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,123,1,-4.3,-0.117,11.82,50,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,124,1,-3.84,-0.145,12.07,45,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,123,0,-3.56,-0.114,12.19,42,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,127,0,-3.66,-0.132,11.82,42,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,129,1,-4.24,-0.143,12.8,51,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,131,0,-3.57,-0.131,12.68,48,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,123,0,-3.54,-0.113,13.17,48,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,124,0,-3.75,-0.144,11.73,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,10.0,5.33,128,0,-3.03,-0.116,7.73,48,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,6.3,129,0,-3.57,-0.125,7.03,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,6.47,127,0,-3.27,-0.098,7.23,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,10.0,5.96,127,0,-2.79,-0.119,7.53,48,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,10.0,5.48,130,0,-3.02,-0.104,6.94,48,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,10.0,5.26,128,0,-3.46,-0.112,7.17,48,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,5.0,5.89,134,1,-3.64,-0.096,7.53,45,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,5.0,5.7,132,1,-3.34,-0.123,7.79,45,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,5.0,6.0,125,0,-3.18,-0.109,6.79,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,5.65,132,0,-3.08,-0.106,7.69,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,5.0,5.4,135,0,-3.66,-0.108,7.35,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,6.05,135,0,-2.89,-0.098,7.33,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,5.27,124,0,-3.53,-0.102,6.77,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,5.28,129,0,-3.19,-0.1,7.07,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,6.1,127,1,-3.73,-0.103,6.81,45,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,6.48,135,0,-3.58,-0.112,7.78,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,6.98,125,0,-3.03,-0.107,7.49,42,MEDIUM
